timestamp,tvl,revenue,rr,apr
5/27/2021,98286.68109842416,32.850981643767426,0.00033423635101556125,0.12199626812067986
5/28/2021,111813.49143401673,20137.96136702369,0.1801031441622363,65.73764761921625
5/31/2021,110416.45688772066,-1772.8676988231368,-0.01605619079614115,-5.860509640591521
6/3/2021,114620.95486900932,249.27644387338765,0.0021747894541470606,0.7937981507636771
6/7/2021,122900.62895063552,131.07873170488162,0.001066542399531014,0.38928797582882013
6/8/2021,167928.946206828,45728.836188677065,0.27231062435391934,99.39337788918056
6/10/2021,167553.08793498878,3.094291956135918,0.00001846753165979558,0.0067406490558253864
6/11/2021,168834.10017043797,1654.4972894310579,0.009799544569259666,3.5768337677797777
6/14/2021,170145.36554565793,34.60506879078835,0.00020338531513808527,0.07423564002540112
6/17/2021,172110.8216251106,1025.1194126952564,0.005956158962091049,2.1739980211632326
6/18/2021,168226.51177239997,-603.1689633576026,-0.003585457232648637,-1.3086918899167526
6/21/2021,151918.88680754715,-130.7104956796407,-0.0008603966131296531,-0.3140447637923233
6/24/2021,158300.89399702984,16.998314049795642,0.00010737977291596709,0.03919361711432799
6/25/2021,153556.83830884218,-311.1349584501708,-0.0020261875789888213,-0.7395584663309198
6/28/2021,225604.39723117155,117.4283160394728,0.0005205054399677625,0.1899844855882333
7/2/2021,245454.67976772902,-1659.8535238923964,-0.006762362508073169,-2.4682623154467067
7/6/2021,254828.4306603402,88.5864216824604,0.000347631625925354,0.1268855434627542
7/9/2021,244694.75740188872,49.06344589877959,0.00020050877435922085,0.07318570264111561
7/10/2021,244868.8497860089,10.068969991973825,0.000041119848444475914,0.01500874468223371
7/13/2021,242412.71234744322,-60.59785615552355,-0.00024997804598906665,-0.09124198678600934
7/16/2021,239032.6109923314,6082.366937415739,0.025445762032908856,9.287703142011734
7/20/2021,219710.12984288044,-1522.5869096698952,-0.006929980473630099,-2.5294428728749865
7/23/2021,261856.89770632668,389.06612918766103,0.001485796756150376,0.5423158159948872
7/24/2021,262134.31811990964,913.1183223799894,0.003483398621474264,1.2714404968381063
7/27/2021,276987.07782817393,474.98189511837455,0.001714816080384171,0.6259078693402225
7/30/2021,286837.81940783374,635.729617101754,0.002216338202591955,0.8089634439460636
7/31/2021,290753.62094354175,304.0124117572918,0.0010456014641218331,0.38164453440446916
8/3/2021,315102.85268082644,353.3974163733115,0.0011215303618062587,0.4093585820592844
8/7/2021,297387.42251319694,-2845.792868049547,-0.009569311452380812,-3.4927986801189967
8/8/2021,298146.3494369444,267.7935781403485,0.0008981950597284932,0.32784119680089996
8/9/2021,278630.27987629786,30.924721322920863,0.00011098837260849884,0.04051075600210208
8/10/2021,271242.19377861597,-13306.212850353873,-0.04905657436620726,-17.90564964366565
8/11/2021,284514.3283412155,36.50351658049855,0.00012830115373563966,0.04682992111350848
8/12/2021,272146.14252008835,43.13653620501995,0.0001585050436709234,0.05785434093988704
8/13/2021,288821.0288177709,1971.788574415693,0.006827025658369826,2.491864365304987
8/14/2021,289228.1983254702,-91.44342255883312,-0.0003161635797901396,-0.11539970662340096
8/15/2021,314530.27853274887,-44.510427638537884,-0.00014151396757785742,-0.051652598165917954
8/17/2021,298895.78261272854,187.77198665068863,0.000628218923028365,0.2292999069053532
8/18/2021,286298.0555926664,351.11651998263693,0.001226402041941185,0.44763674530853254
8/19/2021,289663.0132613161,-3047.3225154224815,-0.01052023342957278,-3.8398852017940652
8/20/2021,309906.7673980806,-27990.08248579737,-0.0903177517573975,-32.96597939145009
8/21/2021,310072.57617619674,1038.5479999147854,0.00334937069482932,1.2225203036127017
8/22/2021,311241.94044651045,-4536.8717457516195,-0.014576672215971226,-5.320485358829497
8/24/2021,334223.9720810831,5996.3504468953515,0.017941114186269768,6.548506677988466
8/26/2021,349330.35015521874,13.77767147346495,0.00003944023606120421,0.014395686162339535
8/28/2021,402233.4456085774,-9.486406829084277,-0.00002358433126994546,-0.008608280913530091
8/29/2021,415453.6777294541,-757.9640538712093,-0.001824424946756158,-0.6659151055659976
8/30/2021,419647.01737229654,1183.9976864548441,0.002821413324628593,1.0298158634894365
8/31/2021,445088.2037725063,117.72741669868132,0.0002645035651379658,0.09654380127535753
9/1/2021,449351.8629606419,106.0779786264514,0.00023606885243011136,0.08616513113699063
9/2/2021,426241.5062347631,31857.848947872648,0.07474131092790891,27.28057848868675
9/4/2021,432410.3876420467,-12.97747106409061,-0.000030011931801308806,-0.010954355107477713
9/6/2021,437178.9301331278,-16.441610678088903,-0.00003760842425110052,-0.013727074851651689
9/7/2021,391138.07238703966,4.6753494145377745,0.00001195319439502533,0.004362915954184246
9/8/2021,363486.2710147789,-10358.38182689104,-0.028497312423857356,-10.401519034707935
9/9/2021,473826.0610679051,43282.53080300907,0.09134687675359028,33.34161001506045
9/11/2021,464585.33541335067,3536.5562026920998,0.007612285479363132,2.778484199967543
9/13/2021,495855.0292115552,67.39792337594223,0.00013592263747553337,0.04961176267856968
9/15/2021,631239.627618489,-573.7505681352632,-0.000908926726130744,-0.33175825503772155
9/16/2021,535919.664929129,-14.267119110012784,-0.00002662174957117779,-0.009716938593479893
9/17/2021,514425.2180751616,1.8643422610267402,0.0000036241268808760945,0.0013228063115197743
9/18/2021,523684.0913019965,127.01741517052321,0.00024254587313265395,0.08852924369341869
9/19/2021,527879.5328902542,121.50564016763366,0.00023017683504864093,0.08401454479275393
9/20/2021,478628.4921869485,-1809.6955344014505,-0.003781002518534976,-1.3800659192652664
9/22/2021,601158.6840581931,2829.2178959346556,0.004706274684141106,1.7177902597115036
9/24/2021,640550.7766477786,248.24257772681986,0.00038754551048389673,0.1414541113266223
9/25/2021,662988.5100260194,84.54833296055786,0.00012752609084769765,0.046547023159409645
9/26/2021,659598.914521134,8.514544690399916,0.000012908669955258248,0.004711664533669261
9/27/2021,621120.0630651128,93.30250884783942,0.00015021654329987148,0.05482903830445309
9/28/2021,628367.2880290833,28.473192228451758,0.000045312976615571226,0.016539236464683495
9/29/2021,594671.237829522,257.1250141462803,0.0004323817897848153,0.1578193532714576
10/1/2021,649702.150874506,-1159.5908464116073,-0.0017848037671582058,-0.6514533750127451
10/3/2021,743922.1773726005,121.04542704919004,0.00016271248623975795,0.05939005747751165
10/4/2021,738878.4918171196,-7.975567308116671,-0.000010794152755079396,-0.003939865755603979
10/5/2021,741092.2642948909,236.07968862435274,0.000318556406534576,0.11627308838512025
10/6/2021,704844.4172516755,-23.325635285997578,-0.00003309331068684453,-0.012079058400698253
10/7/2021,718172.0774578243,88.8978780865077,0.00012378353444370493,0.045180990071952296
10/8/2021,701390.7634501453,1494.3443142919916,0.002130544615303035,0.7776487845856077
10/9/2021,701015.0254612402,-494.7480675814407,-0.0007057595766309232,-0.25760224547028693
10/10/2021,701940.4136177264,-8050.96439609463,-0.011469583799286913,-4.186398086739723
10/12/2021,689025.164783757,499.97463931951046,0.0007256260944785987,0.2648535244846885
10/13/2021,705327.9821439277,86.21459723880473,0.00012223334309911438,0.04461517023117675
10/14/2021,712623.0288982986,759.3880657674947,0.001065623808062299,0.3889526899427391
10/15/2021,693991.5838462422,15.092869417177685,0.000021747914194477603,0.007937988680984326
10/16/2021,701994.555494936,47.163755624830095,0.00006718535814224035,0.024522655721917728
10/17/2021,677983.8215277946,63.37006299860901,0.00009346839996241871,0.03411596598628283
10/18/2021,673139.7384206926,3.90999474544462,0.000005808592959640406,0.0021201364302687485
10/19/2021,678177.8121633909,-304.74659633303776,-0.0004493609063394369,-0.16401673081389448
10/21/2021,677105.8269675503,-3704.5705563489,-0.005471183984547866,-1.9969821543599713
10/22/2021,681904.9850186575,-105.09471421711257,-0.0001541192930481907,-0.05625354196258961
10/23/2021,677165.411149201,-172.53625568167195,-0.00025479189108147866,-0.09299904024473972
10/24/2021,673563.6733334927,-547.1851427916399,-0.0008123732981079569,-0.2965162538094042
10/25/2021,670863.9810301907,3.8597773732829093,0.0000057534425493462416,0.002100006530511378
10/26/2021,580372.4299999204,-82.51544952839451,-0.00014217672181362205,-0.051894503461972045
10/28/2021,549697.585274346,-12.579845399957359,-0.000022885029399717922,-0.00835303573089704
10/29/2021,575971.904525237,0.024031142429315238,4.1722768490111793e-8,0.000015228810498890806
10/30/2021,562934.7377940591,-625.1025551069974,-0.001110435212359699,-0.4053088525112901
10/31/2021,551699.912525889,-100.81604678736056,-0.00018273710852297748,-0.06669904461088678
11/1/2021,555490.2505344731,78.16518368734884,0.00014071387141743904,0.05136056306736525
11/2/2021,721948.2545303078,47711.39083782104,0.06608699520834992,24.121753251047718
11/3/2021,785911.559311483,61368.85240414877,0.0780862066183534,28.501465415698988
11/4/2021,796679.6876630955,1690.1123422116539,0.0021214452538249953,0.7743275176461234
11/5/2021,792015.3858983967,2.0792705992996843,0.0000026252906652073833,0.0009582310928006949
11/6/2021,784588.8510113189,1020.5147976422854,0.0013007001008577459,0.4747555368130773
11/7/2021,804775.6610208148,19409.833632656675,0.024118315914321193,8.803185308727235
11/8/2021,738282.8156975269,41.72382110048425,0.000056514685447559465,0.020627860188359205
11/9/2021,725534.2918326816,-30.852554271707177,-0.00004252390909570158,-0.015521226819931079
11/10/2021,750947.2982710247,17840.41301515982,0.02375721046767922,8.671381820702916
11/11/2021,718275.6086676352,-1164.453458983509,-0.0016211791754191837,-0.5917303990280021
11/13/2021,722976.6325016802,322.41408292295347,0.0004459536704627922,0.16277308971891916
11/15/2021,700610.8274903012,70.79679495972988,0.00010105010111438785,0.036883286906751564
11/16/2021,662733.7079004605,-48.140261568496186,-0.00007263892117545141,-0.026513206229039767
11/17/2021,674829.4459696063,20.880294277241706,0.00003094158739211587,0.011293679398122291
11/18/2021,641365.6250785174,-13.467140262042165,-0.000020997602202945454,-0.007664124804075091
11/19/2021,648476.621735337,66.82813901787078,0.00010305404509269323,0.03761472645883303
11/20/2021,518085.4901666969,43.31870827989852,0.00008361305055264235,0.030518763451714462
11/21/2021,512532.26879742544,3.4260812595909087,0.000006684615717230171,0.0024398847367890124
11/22/2021,483914.0883729168,-7259.533486869943,-0.015001698981897706,-5.475620128392663
11/24/2021,370155.17005102884,-23.942398123254776,-0.0000646820578514522,-0.023608951115780052
11/25/2021,375123.05641801184,37.122643296930434,0.00009896124128281644,0.036120853068228
11/26/2021,354680.92314452236,-151.40818631151961,-0.0004268856215021892,-0.15581325184829906
11/27/2021,358135.7608198208,0.029640737006002955,8.276396899921788e-8,0.000030208848684714525
11/28/2021,350557.674493058,-8976.083829969726,-0.02560515567930457,-9.345881822946168
11/29/2021,387919.21868524334,115.01799666720439,0.00029649986679450833,0.10822245137999552
12/1/2021,369748.43052086973,36.40657348940265,0.00009846309134596247,0.035939028341276304
12/3/2021,363100.0394781764,34.592103170589446,0.00009526879484866747,0.034773110119763626
12/5/2021,322407.67161865474,-178.8916268139372,-0.0005548615698745873,-0.20252447300422435
12/7/2021,361886.1132573973,349.9315206783875,0.0009669658709161164,0.3529425428843825
12/9/2021,374860.631946593,2257.2864680111998,0.006021668523284139,2.197909010998711
12/11/2021,349152.9382478726,-480.7495287722707,-0.0013769024290180092,-0.5025693865915734
12/13/2021,336434.7055417603,-88.7107805089674,-0.0002636790409780007,-0.09624284995697024
12/14/2021,348106.53262579656,793.8534525161741,0.00228048995957666,0.832378835245481
12/15/2021,340701.0527313095,-36.12205975795567,-0.00010602274183884889,-0.03869830077117984
12/16/2021,342120.43168571615,-79.27836735354492,-0.00023172649164190467,-0.08458016944929521
12/17/2021,334985.03764968715,-57.725047562470436,-0.00017232127132447267,-0.06289726403343253
12/18/2021,341763.4182871947,181.87851145071315,0.0005321766512116134,0.1942444776922389
12/19/2021,339212.988526897,-7.093206561973676,-0.000020910775241176353,-0.007632432963029369
12/20/2021,338071.2332881797,132.24298172809458,0.0003911689866122612,0.14277668011347533
12/22/2021,352730.20388180943,-389.77270250290974,-0.0011050165203133901,-0.4033310299143874
12/23/2021,360958.5077125681,0.2258305156969633,6.256412049353676e-7,0.00022835903980140918
12/24/2021,357944.2937445447,8.136650739692017,0.000022731611823092585,0.008297038315428794
12/25/2021,355695.2129418745,-25.08116422904277,-0.00007051307781626338,-0.025737273402936134
12/27/2021,376531.2768066468,26.48187754628931,0.00007033114956845422,0.02567086959248579
12/29/2021,352166.9314509922,-865.4887327311789,-0.0024576093194361177,-0.897027401594183
12/31/2021,356624.74833325396,4.489176149644932,0.000012587954623524742,0.004594603437586531
1/1/2022,366605.11708799354,5.080574618479974,0.000013858438907879513,0.005058330201376022
1/2/2022,367555.73958871694,10.282627636472291,0.000027975696007300065,0.010211129042664524
1/3/2022,383345.89081059146,61.28255137722355,0.00015986228846131764,0.05834973528838094
1/5/2022,387801.9321530039,-208.27130131338723,-0.0005370558629171955,-0.19602538996477636
1/7/2022,366793.45700741676,-4.428612014273763,-0.000012073857724741841,-0.004406958069530772
1/9/2022,368468.5948865813,68.70450250666703,0.00018645958830715282,0.06805774973211078
1/11/2022,360357.91747960955,-76.35062593390411,-0.00021187442326204566,-0.07733416449064666
1/12/2022,371032.41230391833,252.88561261802596,0.0006815728336177904,0.24877408427049352
1/13/2022,374376.8421546355,47.59411936639231,0.00012712890864850467,0.046402051656704205
1/14/2022,370762.8546020332,19.767903223537704,0.00005331683845393853,0.019460646035687562
1/16/2022,369558.58491868677,18.596128709338124,0.00005031983958221345,0.018366741447507908
1/18/2022,357436.5997786277,30.403794098491847,0.00008506066283453323,0.03104714193460463
1/19/2022,323419.3946424706,0.5709632003841646,0.0000017653956746018447,0.0006443694212296733
1/20/2022,330010.8549508044,56.44291994574818,0.00017103352540983016,0.062427236774588016
1/21/2022,299034.44299065584,-88.7230337919856,-0.0002966983766306746,-0.10829490747019624
1/22/2022,292662.932916005,-12.688580281134843,-0.000043355611025658985,-0.015824798024365528
1/23/2022,282969.1830848348,-239.17263836885624,-0.0008452250374456916,-0.3085071386676774
1/25/2022,280738.591033048,-938.1192333410665,-0.003341611247278195,-1.2196881052565411
1/27/2022,281219.63660544105,51.82173643168086,0.00018427495695966706,0.06726035929027847
1/28/2022,288725.84299126297,11.770571086693874,0.00004076729316900829,0.014880062006688023
1/29/2022,293741.56875799375,90.0191445582352,0.00030645694764570315,0.11185678589068164
1/30/2022,293063.3202363053,-18.09364454389544,-0.00006173971048067707,-0.022534994325447134
1/31/2022,293173.45679921104,-57.241592613200964,-0.0001952482098418775,-0.07126559659228529
2/1/2022,319010.1924448313,114.27226860264909,0.0003582088325356909,0.13074622387552717
2/3/2022,320249.2588536381,0.09591138119608164,2.994897834874164e-7,0.00010931377097290699
2/5/2022,326454.7146302865,-257.843057344536,-0.0007898279479178179,-0.2882872009900035
2/6/2022,326696.5598965894,43.38835321553687,0.00013280933606791195,0.04847540766478787
2/7/2022,329598.7531977822,21.006616464406342,0.000063733907548494,0.02326287625520031
2/8/2022,302834.0831903617,-13.550295195640206,-0.00004474494763894354,-0.016331905888214395
2/10/2022,292663.24850631104,129.6721068431203,0.0004430761549492062,0.16172279655646027
2/11/2022,300020.7243001104,67.39456622614011,0.00022463303621227644,0.0819910582174809
2/12/2022,267970.7567668855,-287.9381746023123,-0.0010745134210774982,-0.39219739869328685
2/13/2022,260306.29259364036,5.793955553867156,0.000022258223172929592,0.0081242514581193
2/14/2022,266912.28243312857,12.56352707685125,0.0000470698724027392,0.017180503426999807
2/15/2022,268825.8326433637,-13.091652173423276,-0.00004869938295993765,-0.01777527478037724
2/16/2022,266906.8597407936,-46.630121902052935,-0.0001747055956049153,-0.06376754239579409
2/17/2022,258605.83508540448,-34.29437768423891,-0.0001326125440012334,-0.048403578560450196
2/18/2022,259336.6852319663,11.734213679210425,0.00004524702576773757,0.01651516440522421
2/19/2022,251122.57908901258,24.939966785473107,0.00009931391623941915,0.03624957942738799
2/20/2022,251069.8801692867,10.219884295894472,0.00004070533784858462,0.014857448314733387
2/21/2022,241558.90739245465,-102.64405324969243,-0.00042492348701896233,-0.15509707276192128
2/22/2022,234894.39285755178,18.00955006968561,0.00007667083854405683,0.027984856068580744
2/23/2022,239390.75284836622,55.857244196290075,0.00023333083476148684,0.0851657546879427
2/24/2022,232793.2169812336,139.82508795833326,0.0006006407307374644,0.2192338667191745
2/26/2022,351315.3055647786,88.35935621262313,0.0002515101244182219,0.091801195412651
2/28/2022,345579.1985476351,107.43504236942172,0.00031088399655111975,0.11347265874115872
3/1/2022,356261.5697534248,14.001506052750624,0.00003930119676517825,0.014344936819290062
3/2/2022,355941.2024166829,32.53390642285085,0.00009140247378488371,0.03336190293148256
3/3/2022,344521.2094636122,-28.195544181093172,-0.00008183979217126005,-0.02987152414250992
3/4/2022,343865.08061951806,34.38830229164696,0.00010000521783046978,0.03650190450812147
3/5/2022,333738.4871214154,15.330642514369458,0.000045936093995632304,0.01676667430840579
3/6/2022,332135.1160772633,-45.51436221921958,-0.0001370356822150409,-0.050018024008489925
3/7/2022,330915.7558387355,72.5633693759363,0.00021928049086698207,0.08003737916644844
3/9/2022,337202.2021120421,56.4976240140855,0.00016754820597320136,0.0611550951802185
3/10/2022,330216.3374897145,-7.961900154568909,-0.0000241111636543934,-0.008800574733853591
3/11/2022,336027.2855917488,53.38672119156125,0.00015887614929111033,0.05798979449125528
3/12/2022,334905.5047241067,53.65754539479834,0.00016021697057204577,0.058479194258796705
3/13/2022,331571.93213517824,15.181602574466702,0.00004578675425481228,0.016712165303006482
3/14/2022,327682.35618138587,25.049263777541906,0.00007644373676218347,0.027901963918196968
3/15/2022,327453.6711978117,1.182048444795237,0.0000036098188805498917,0.0013175838914007104
3/16/2022,336596.60648410994,78.81870296663597,0.0002341636886655803,0.0854697463629368
3/18/2022,341537.8847289912,124.4684974445951,0.0003644354052943799,0.13301892293244866
3/19/2022,349814.5245654954,-1.1593097246732085,-0.0000033140697234146782,-0.0012096354490463575
3/20/2022,351110.5774405168,90.42814048353542,0.0002575488928380554,0.09400534588589023
3/21/2022,347709.6028026262,17.05282595553428,0.00004904329882776963,0.017900804072135915
3/22/2022,350348.22010245663,66.63588848260713,0.00019019902102862112,0.0694226426754467
3/23/2022,355437.53583695705,86.55247127153564,0.00024350965372221738,0.08888102360860933
3/24/2022,353867.9525797274,-6.280014907258838,-0.000017746774924027442,-0.006477572847270016
3/25/2022,357362.0713656948,23.3689986858331,0.00006539305807280034,0.023868466196572125
3/26/2022,368617.7780733634,101.21546640225655,0.0002745810767220032,0.10022209300353117
3/27/2022,374346.57666067115,88.47396037094455,0.00023634237865928807,0.08626496821064014
3/28/2022,376838.752463804,-12.518802635954366,-0.00003322058189107507,-0.012125512390242397
3/29/2022,370622.12944281934,15.499247300914407,0.00004181954090063496,0.015264132428731758
3/30/2022,375958.70781357784,11.145658575574972,0.000029645964686902895,0.010820777110719557
3/31/2022,361164.00063829095,-61.006075153944344,-0.00016891516055345308,-0.06165403360201037
4/2/2022,382910.9394783769,61.627364283924756,0.00016094438139551998,0.05874469920936479
4/3/2022,382590.5375166388,26.469926121792106,0.00006918604493881643,0.025252906402667998
4/4/2022,374525.5255635791,179.40476205213523,0.000479018784586632,0.17484185637412067
4/5/2022,365339.8637131615,2805.371182341839,0.007678798458589271,2.802761437385084
4/6/2022,353851.190776685,-90.57399330100985,-0.0002559663374375105,-0.09342771316469131
4/7/2022,352966.41338605515,85.86589524389696,0.00024326930831796052,0.08879329753605558
4/8/2022,347184.69021069224,-24.062438832201718,-0.00006930731541646956,-0.02529717012701139
4/9/2022,344395.44391697535,82.72755385163066,0.0002402109415581412,0.08767699366872155
4/10/2022,341333.4981943662,-2.997771650613226,-0.000008782529890770343,-0.003205623410131175
4/11/2022,332970.6611018213,-109.00164898490054,-0.00032736112131983967,-0.11948680928174149
4/12/2022,338017.7142938188,14.472194533081357,0.00004281489969635596,0.015627438389169922
4/13/2022,340584.3844555422,55.22558939578855,0.00016214950513386607,0.05918456937386111
4/14/2022,344513.2594898309,79.82841860966064,0.00023171363194517908,0.08457547565999037
4/15/2022,342892.0148728602,-51.694878696792486,-0.00015076139558385532,-0.0550279093881072
4/16/2022,347375.8526416577,50.86028151400253,0.000146412829582799,0.053440682797721635
4/17/2022,338223.34434349183,-36.45993815827535,-0.0001077984082649466,-0.03934641901670551
4/18/2022,340503.5287996409,79.41188651962347,0.0002332189824862315,0.08512492860747449
4/19/2022,343006.0161608301,0.04544767875799825,1.3249819716482335e-7,0.00004836184196516053
4/20/2022,341055.6518447231,12.207111670724496,0.00003579214009413979,0.013064131134361025
4/21/2022,338351.9536557325,57.732029929700616,0.00017062715112454175,0.06227891016045774
4/22/2022,336595.7399586421,1987.5700201621503,0.0059049173361682035,2.155294827701394
4/23/2022,335937.8152020265,-19.511624155192614,-0.000058081059268241954,-0.021199586632908312
4/24/2022,328825.3699937519,-196.31059918883489,-0.0005970056361300985,-0.21790705718748596
4/25/2022,330831.64261833066,115.74484046628028,0.00034986024779924457,0.12769899044672428
4/26/2022,329755.0978467395,-278.609158606856,-0.0008448971992431345,-0.3083874777237441
4/27/2022,323364.3803313955,61.94565901803789,0.00019156611793344012,0.06992163304570563
4/28/2022,321088.14490816044,11.403332959134742,0.000035514649606251866,0.01296284710628193
4/29/2022,316152.0742628474,7.241295715956092,0.000022904470049232416,0.008360131567969832
4/30/2022,307348.77505053487,54.882020236665966,0.00017856593125397088,0.06517656490769937
5/2/2022,307144.5106033179,27.995088131392865,0.0000911463078939704,0.03326840238129919
5/3/2022,301569.78894795117,8.525898355284273,0.000028271725709088794,0.01031917988381741
5/4/2022,317846.77396798134,116.03603515814436,0.00036506909826252755,0.13325022086582256
5/6/2022,308262.1544822779,37.401897811482804,0.00012133146176928135,0.04428598354578769
5/7/2022,312626.12082810875,96.73620186566052,0.00030943096376405795,0.11294230177388115
5/8/2022,312142.58468911995,30.958555783443824,0.00009918081448027081,0.036200997285298846
5/9/2022,281602.3382982316,95.38425014407206,0.0003387196666067991,0.12363267831148167
5/11/2022,259174.28968858923,-74.22872008541505,-0.0002864046436650971,-0.10453769493776045
5/13/2022,262681.3185789606,9.477324390274212,0.00003607917168051439,0.01316889766338775
5/14/2022,259036.3405454499,5.267301536384776,0.0000203342184548063,0.0074219897360042995
5/15/2022,228640.12852073228,-35936.48535713733,-0.15717488259668616,-57.36883214779045
5/16/2022,228818.8022620468,36.6054889533329,0.00015997587869292197,0.058391195722916525
5/17/2022,227835.580620182,41.01322355059943,0.0001800123731287229,0.06570451619198385
5/18/2022,218667.2486119551,34.355300164052935,0.00015711223506095117,0.05734596579724717
5/19/2022,222938.55617800436,41.54899307510865,0.00018636970557005863,0.0680249425330714
5/20/2022,224025.15993730316,45.00996986729321,0.00020091479849803447,0.07333390145178258
5/21/2022,227216.90950249316,60.11418809940802,0.0002645674049129183,0.09656710279321518
5/22/2022,236105.4416385555,117.62328788162795,0.0004981811815319903,0.18183613125917641
5/23/2022,238777.1480669234,89.68948417980349,0.00037562004951439374,0.13710131807275372
5/24/2022,239323.75218506425,84.061491191778,0.0003512459186532181,0.1282047603084246
5/25/2022,250458.74131303254,86.37901129071953,0.0003448831964812914,0.12588236671567135
5/26/2022,243037.85495642578,-11.671115722912774,-0.00004802180189174763,-0.017527957690487886
5/27/2022,230367.2873305369,31.018492045421972,0.00013464798932548024,0.04914651610380029
5/28/2022,236246.8397054639,74.43979385626778,0.00031509328949785794,0.11500905066671815
5/29/2022,243311.45952891058,-1389.7156788633151,-0.00571167375985506,-2.084760922347097
5/30/2022,245356.08484296888,52.90767088707942,0.00021563626971363284,0.07870723844547599
5/31/2022,244119.87286296545,0.3292205016872883,0.0000013486018070806276,0.0004922396595844291
6/1/2022,231150.1509048546,29.70854157468587,0.0001285248634205496,0.046911575148500605
6/2/2022,238589.8781857184,60.483662006170675,0.00025350472730067025,0.09252922546474464
6/3/2022,229788.7818091766,9.639296085860147,0.00004194850597130065,0.015311204679524739
6/4/2022,231923.62787011635,28.839871146455945,0.00012435072446610344,0.04538801443012775
6/5/2022,243146.72624245664,149.7476267111265,0.0006158735057851606,0.22479382961158362
6/6/2022,245364.7903654007,48.761765345145555,0.0001987317140023589,0.07253707561086101
6/7/2022,241596.17140360473,21.458405212876887,0.00008881930987651702,0.03241904810492871
6/8/2022,244189.96149292207,3.697771121472627,0.000015143010379563896,0.005527198788540823
6/9/2022,253495.79125122627,129.70812507566106,0.0005116776276065041,0.186762334076374
6/10/2022,241416.13054094816,8.354561961566299,0.00003460647779767652,0.01263136439615193
6/11/2022,228349.97308098915,-61.414670085717084,-0.0002689497583778347,-0.09816666180790964
6/12/2022,207593.7152813056,-42.249117929765255,-0.00020351828990831645,-0.0742841758165355
6/14/2022,200696.62403602526,29.69263504438971,0.0001479478550623744,0.05400096709776665
6/15/2022,197055.97090658368,-16.373490875862345,-0.00008309055950212419,-0.03032805421827533
6/16/2022,198618.93661026098,18.955549147725062,0.00009543676686236869,0.034834419904764574
6/18/2022,192238.3304925171,11.18617238630651,0.000058189084131387276,0.021239015707956357
6/19/2022,197120.89573299122,-1.2704330885387258,-0.000006444943768212085,-0.002352404475397411
